艾滋病毒离开人体能够存活多久，还具有传染性么	艾滋病病毒在眼睛里存活多久有传染性	0.0
检查乙肝挂哪个科	乙肝失眠是怎么回事	0.0
糖尿病人尿液发黑怎么回事	糖尿病能用治疗仪看好吗	0.0
糖尿病人应怎样锻炼好	糖尿病人可以做跳绳运动吗？....	1.0
玉米须怎样使用治糖尿病	糖尿病患者常吃煮玉米（嫩玉米）好不好？	0.0
患者性别：患者年龄：发病时间：主要表现：医生诊断及化验结果：高血压能和红酒和黄酒吗请回答	高血压能喝奶粉吗？	0.0
糖尿病出现尿频尿急的原因	尿糖1+代表什么意思	0.0
乳腺癌骨转移能治好吗	你好乳腺癌肺转移能治好吗	0.0
糖尿病人夜间盗汗怎么治疗	糖尿病盗汗怎么治	1.0
乙肝核心抗体阳性，肝功能异常，是不是有	乙肝核心抗体、表面抗体为阳性，有问题吗	1.0
dtxj会感染hiv吗	dtxj会传染艾滋吗	1.0
糖尿病人为什么会四肢发麻	糖尿病人出现麻木是怎么回事	1.0
妊娠轻微糖尿病需要打胰岛素吗	糖尿病怀孕可以打胰岛素吗	1.0
急性糖尿病是尿毒症的前兆吗？	糖尿病跟尿毒症有何区别？	1.0
慢性乙肝小三阳，需不需要治疗或者怎么治疗	慢性乙肝能不能治愈怎么治疗	1.0
糖尿病有哪些早期症状	糖尿病有什么早期表现	1.0
乳房有肿块是不是乳腺癌	乳房有肿块和淋巴结肿大是乳腺癌吗？	1.0
艾滋病人的血液干涸了还会传染吗	含有艾滋病毒的血液弄到眼睛会传染吗含有艾滋病毒的血液弄到眼睛会传染吗	0.0
你好我有高血压和高血糖吃铁皮石斛有用吗	昌弘铁皮石斛泡水喝有什么功效，高血压老人可以喝吗？	1.0
高血压压差小的原因是什么	高血压怎么治，高血压是由什么引起的	1.0
打乙肝防疫苗跟得糖尿病会有关系吗	糖尿病加慢性乙型肝炎并发症该怎么治疗	0.0
艾滋病会不会通过蚊子传播	艾滋病怎样通过性传播	0.0
糖尿病人动一动就出汗，怎样调理多出汗	糖尿病人出汗怎么治疗	1.0
能否确定会是糖尿病	怎样才能确诊为糖尿病	1.0
糖尿病人为什么会出现低血糖应该怎治疗	糖尿病人低血糖中毒怎么治疗	0.0
糖尿病病人有痛风怎么办	糖尿病痛风怎么治疗	1.0
这样会感染吗	这样是否会感染	1.0
孕妇糖尿病什么症状	孕妇糖尿病都是有哪些表现啊？	1.0
有了乙肝抗体就不会得乙肝，是吗	小三阳打乙肝疫苗有效果吗	1.0
血糖高吃什么东西可以快速降下来呢	糖尿病患者血糖过高怎么办？	1.0
高血压糖尿病能吃三七粉吗	请问糖尿病吃什么钙片好？	1.0
乙型肝炎病毒DNA检查阳性怎样治疗	乙肝DNA阴性是病毒数为零吗	1.0
糖尿病患者初期适合用胰岛素吗	潘大夫，找你看糖尿病前做些什么化验检查	0.0
尿糖两个加号算是糖尿病吗？	尿液含糖是糖尿病吗	1.0
重型乙肝在哪就诊	乙肝病情加重，不知病情重到哪种地步，请诊断	0.0
糖尿病与肝脏的关系	糖尿病人打过胰岛素不吃饭会咋样	0.0
母乳会传播艾滋病吗	牙签会传播艾滋病吗	0.0
糖尿病有什么体现，表现的明显吗？我比较	早期状糖尿病有那些症状	1.0
乳腺癌早期要做化疗吗	乳腺癌早期要不要做化疗	1.0
老年糖尿病患者白内障能手术吗?	糖尿病是否做白内障手术	1.0
血常规能检查出血糖的高低吗？	血糖检查需要抽多少血	1.0
糖尿病是什么原因产生的	糖尿病肾脏会发生病变吗	0.0
糖尿病性肾病注意事项	糖尿病应注意哪些饮食问题	0.0
小儿糖尿病肾病吃什么好	糖尿病并发肺结核，在饮食上注意什么？	0.0
有了乙肝免疫力会传染上丙肝吗	有抗体不会传染乙肝吗	0.0
妊娠糖尿病吃什么米	糖化血红蛋白7.6是糖尿病吗	0.0
我想咨询乙肝六项的结果是正常吗	乙肝五项135阳性是什么意思	0.0
乙肝者我做收银办健康证，能行吗去哪里办	我是乙肝病毒携带，可以办健康证吗，我现	1.0
糖尿病患者能要孩子吗？是否会遗传？	请问糖尿病一定会遗传吗	1.0
单位体检早晨餐前血糖6.2，是糖尿病吗？	糖尿病消瘦怎么胖回去	0.0
男人会得乳腺癌吗	二十岁会得乳腺癌吗	0.0
有高血压前科，晚上睡觉出汗怎么回事？和	高血压晚上多梦、头晕怎么回事！！	0.0
糖尿病用药好还是胰岛素	糖尿病是药物治疗好？还是用胰岛素治疗好？？	1.0
高血压，胸闷睡不着觉要怎么医治	高血压患者睡眠不好，晚上老是睡不着，请问应该怎么办？	1.0
请问糖尿病肾病可以吃那些鱼啊!!	糖尿病肾病能不能吃海带	1.0
高血压和肾囊肿有关系吗？中医能治疗肾囊肿吗	医生，你好，高血压能吃猪肉和羊肉吗？	0.0
乳腺癌骨转移疼痛怎么办	乳腺癌骨转移的最好办法	0.0
糖尿病高血压能吃奶粉吗	糖尿病人吃什么维生素	1.0
慢性乙肝饮食要注意怎么	生活，饮食，须注意什么	0.0
颈椎病会不会引起高血压呢？	颈椎病会引起高血压吗	1.0
糖尿病肾病的治疗方法	糖尿病拉肚子无法控制怎么办？	0.0
乳腺癌骨转移能治好吗	乳腺癌骨转移怎么治疗，能治好吗？	0.0
小儿乙肝患者能接种甲型甲型H1N1吗	乙肝治好需要多少钱对人的危害性大吗	0.0
糖尿病属于什么科	看糖尿病应该挂什么科	1.0
艾滋病的血常规正常吗	血常规正常并不代表没有艾滋病毒是吗	0.0
糖尿病出现低血糖频发症状，怎么办	你好，糖尿病患者血糖低该怎么办	1.0
疸黄偏高是否说明有乙肝	感觉最近皮肤发黄是不是黄疸，乙肝会引起黄疸吗	1.0
带套不带套性交做爱感染艾滋病的几率分别多大	和艾滋病男友做爱没带套能传染吗	0.0
糖尿病女人做流产有危险吗	非空腹血糖的定义	0.0
注射乙肝疫苗是否还会感染	打完乙肝疫苗后几天才能吃治胃炎的	0.0
三氧自体血回输疗法治疗乙肝真的假的确实能治疗好吗	想问你那个乙肝大三阳跟肺结核该怎么治疗	0.0
尿液汗液会传染艾滋病吗	艾滋病人的尿液和粪便有艾滋病毒吗能传染共用马桶的人吗	1.0
有头晕分不清方向和视力下降的症状，还有记忆力下降	我有原发性高血压，目前主要出现头晕，记忆力下降，多梦，磁共振检查结果缺血灶，请问吃什么药治疗	1.0
乳腺癌转移淋巴结该如何治疗	该如何治疗乳腺癌。	0.0
乳腺癌中期怎么办	乳腺癌中期最好采用什么治疗方法	1.0
糖尿病人能否吃燕麦片？	妊娠糖尿病可以吃无糖燕麦片吗	1.0
现在听说胃转流可以治疗糖尿病，是真的吗？	糖尿病动手术是否能完全医治好	0.0
乙肝通过口水传播吗	乙肝呈现阳性，通过唾液会不会传染	1.0
有乙肝可以办理健康证	打过两针乙肝疫苗没有抗体，正常吗	0.0
乳腺炎会导致乳腺癌吗	乳腺炎会发展乳腺癌吗？	1.0
乳房疼痛是乳腺癌吗	近期乳房疼痛，是不是乳腺癌？	1.0
手术可以治疗2型糖尿病么	糖尿病能做手术治疗	0.0
乙肝小三阳检查要多少钱	有肾炎能打乙肝疫苗吗会有什么副作用	0.0
请问低血糖吃巧克力有用吗？	糖尿病患者平时要注意什么	0.0
乳腺增生会引起乳腺癌吗	乳腺增生会因为长期劳累变成乳腺癌吗	1.0
一三是阳性的是什么意思，能生小孩子吗	乙肝小三阳转成肝硬化概率有多大	0.0
冬虫夏草治疗乙肝效果好吗	乙肝的传播途径是什么婴儿多久可以检查	0.0
怎么知道自己是否得了艾滋病	已经知道自己得了艾滋病，该怎么办，该怎	0.0
糖尿病能吃酸奶吗	糖尿病患者能喝光明莫斯利安酸奶吗	1.0
我是1型糖尿病人能否生小孩会有什么危险	糖尿病人会不和以后的生育有影响？	0.0
艾滋病的检查及费用	艾滋病检测费用	1.0
糖尿病人的阳委怎么样能否解决、用万艾可	糖尿病人最佳运动时间多长	0.0
复查糖耐量检查需要隔多久时间	糖耐量复查间隔时间	1.0
早期乳腺癌能治愈吗	乳腺癌早期能治愈吗	1.0
什么是继发性高血压？	怀疑继发性高血压的检查项目有哪些	0.0
糖尿病怎么医治？	你好，糖尿病的最好治疗方法？	1.0
糖尿病患者为什么会出现夜尿多？	糖尿病尿蛋白高怎么治疗	0.0
艾滋病能断根吗	尿检能查出艾滋病吗尿检能查出艾滋病吗尿检能查出艾滋病吗	0.0
乳腺增生和乳腺癌有什么区别	乳腺增生有什么症状，会发展成乳腺癌吗?	0.0
糖尿病足溃烂护理措施	糖尿病控制饮食是吃得越少越好吗？	0.0
健康生活方式可预防80%的糖尿病吗？	糖尿病的中成药有哪些	0.0
一型糖尿病葡萄糖3+要住院吗	糖尿病需要住院几个月吗	1.0
糖尿病足预防要点	糖尿病足怎么医	0.0
乳头内陷会不会得乳腺癌	乳头内陷会得乳腺癌吗？	1.0
糖尿病人饮食应注意那些?	糖尿病饮食菜谱	1.0
手术治疗糖尿病全部费用大约要多少钱？也	医院根治糖尿病高血压要多少钱	0.0
精液、阴道分泌物能传染艾滋病吗	带有艾滋病毒的精液用纸擦去后是否传染	1.0
乙肝转氨酶升高了怎么办	乙肝大三阳转氨酶升高要怎么治疗	1.0
糖尿病足病人能运动吗?	糖尿病高危人群怎么办	0.0
糖尿病的人能喝酒吗	有二型糖尿病还能生育吗	0.0
丈夫有高血压妻子怀孕会不会对孩子有影响，	喝酸奶对高血压有帮助吗	0.0
舌吻会传染艾滋病吗	口腔溃疡舌吻会传染梅毒，艾滋病吗，向	1.0
拔牙能引起高血压吗	20岁高血压是不是很危险？	0.0
如果口腔有溃疡艾滋病会通过接吻传染吗	一下各位，接吻会传染艾滋病吗	1.0
糖尿病和血脂高吃什么好？	患糖尿病后多久会并发糖尿病肾病？	0.0
艾滋病是怎么回事	口腔溃烂是怎么回事不会是艾滋病吧	0.0
乳腺癌会死吗	得了乳腺癌会不会死？	1.0
既有类风湿、又有糖尿病，如何治疗？	请给出治疗方案【糖尿病类风湿】	1.0
糖尿病人是吃药好还是打胰岛素好	糖尿病用药好还是用胰岛素	1.0
得了糖尿病又得了严重贫血怎么办？	一型糖尿病注意事项	0.0
进口乙肝疫苗副作用	检查一次乙肝多少钱	0.0
糖尿病人可以喝菜汤吗	糖尿病有什么早期表现	0.0
乙肝携带者有什么治疗方案	乙肝携带者怎么治疗	1.0
一直患有十二指肠溃疡，曾经洗澡的时候晕倒了，请问是否因为用高血压药物引起的呢，要怎样治疗	我才二十来岁就有高血压请问有没有没有遗传	0.0
糖尿病人浑身无力，总出汗怎么办	糖尿病人服用降糖药物后食欲不振，浑身无力，怎么办？	1.0
乳腺癌患者是否有必要切除卵巢	请问乳腺癌会卵巢转移吗	0.0
高血压会引起眼睛看不见吗？	高血压会不会导致眼睛短暂失明	1.0
高血压肥胖如何减肥，对血压有影响吗？	治疗高血压有什么特效药吗	0.0
糖尿病高血压怎么锻炼	糖尿病1型的运动怎样做？	1.0
糖尿病病人尿酸高怎么办	糖尿病是什么？	0.0
艾滋病容易得吗	艾滋病在潜伏期容易得其他病吗	0.0
孕妇高血压怎么办【7个月】	孕晚期高血压怎么办？	1.0
口交传染艾滋病的可能性大吗	艾滋病人给我口交，我会被传染吗	0.0
咨询乙肝检验结果是否正常	咨询乙肝三系化验单是怎样看的	1.0
高血压引起的癫痫该怎么办？	高血压会引起阳痿吗	0.0
肛交会传染艾滋病吗	口交会传染艾滋病吗肛交呢这二者都会产生快感吗	0.0
为什么糖尿病人会多尿，能从专业一点的角	我患有糖尿病，夜间尿频怎么回事？	1.0
乙肝疫苗要到哪里注射一般费用是多少	乙肝疫苗加强针多少钱	1.0
高血压，压差小，有什么危害	高血压怀孕有危险吗	1.0
如何防止糖尿病的发生	老年人如何预防糖尿病	1.0
糖尿病人右脚中指溃烂怎么办	吃什么预防糖尿病	0.0
糖尿病能中药治疗吗？	中医治疗糖尿病哪里好	0.0
糖尿病人眼睛花怎么办？	因得糖尿病视力下降，散光加近视，请问怎么治疗比较好	1.0
没有乙肝没有抗体是怎么回事，打疫苗也不	为什么打了乙肝疫苗没有抗体	1.0
乙肝表面抗原阴性是什么	乙肝表面抗原阳性是什么原因造成的	1.0
预混胰岛素怎么样计算长效和短效的量	糖尿病胰岛素治疗用量如何掌握	1.0
打乙肝疫苗后身体没有抗体以后怎么办	我乙肝抗体都是阴为什么要打乙肝疫苗	1.0
前列腺液会传播艾滋病吗	前列腺液不会感染艾滋病是真的吗	1.0
如何形成的乳腺癌	乳腺癌是怎么形成的呀？？	1.0
糖尿病酮症酸中毒有什么症状？	长期吃什么东西容易得糖尿病	0.0
饮酒对高血压有多大的影响？	高血压能根治吗？谢谢！	0.0
糖尿病视力模糊怎么治疗	妊娠糖尿病可以吃水饺吗	0.0
治疗型乙肝疫苗何时问世	孩子出生的时候打的乙肝疫苗下一针什么时	1.0
怀孕期间怎么防止糖尿病	蚕茧怎么吃防止糖尿病	1.0
怎样预防遗传性糖尿病	家族遗传糖尿病怎么预防	1.0
医生，怀孕合并高血压怎么办呢	请问高血压是怎样引起的	0.0
尿液汗液会传染艾滋病吗	裤子沾到艾滋病的精液或者尿液会感染艾滋病吗	0.0
糖尿病血管病变怎么治	糖尿病腿疼小血管有病变怎么治疗	1.0
糖尿病人服用怎样的药物可以降血糖？	降血糖吃什么药效果最好	1.0
艾滋病病毒在外界环境能活多久	艾滋病病毒可以在外界存活多久	1.0
艾滋病应怎样用药	家里有艾滋病病人应怎样预防	0.0
H型高血压，153103吃什么药才能	H型高血压吃什么降压药	1.0
临界高血压能治好吗？	高血压喝中药能根治吗	1.0
胃转流手术可以根治糖尿病吗？	胃转流手术能治愈初发糖尿病吗？大约手术…	1.0
您好请问高血压能吃杏仁花生核桃吗同时又有冠心病的。	请问高血压患者吃核桃粉、芝麻粉	1.0
孕妇能不能接种乙肝疫苗	60岁的人还有必要打乙肝疫苗	0.0
糖尿病会导至性功能障碍吗？	患有低血糖的同时又有糖尿病怎么办？？？？	0.0
乳腺癌前期有什么症状	乳腺癌有什么症状？朋友	0.0
怀孕8个月了孕期糖尿病怎么办啊	妊娠糖尿病能吃野核桃吗	0.0
肝硬化脾大并糖尿病要怎么办?	早期肝癌，3.5cm，原来有肝硬化，糖尿病，请问如何治疗比较好	1.0
年轻人患高血压怎么办呢	高血压脑供血不足同时怎么治疗最好	0.0
糖尿病会变成尿毒症吗	糖尿病跟尿频尿急有关吗	0.0
乳腺癌术后还需要化疗吗	乳腺癌手术后还需要化疗吗？	1.0
青少年高血压的原因及治疗	引起高血压的原因是什么？	0.0
请问引发糖尿病的原因是什么	糖尿病这个病是怎么造成的？	1.0
为什么会得糖尿病，是什么原因	糖尿病腰疼，是怎么回事啊？	0.0
糖尿病人印堂发黑是怎么回事？？？	糖尿病人的脚发黑怎么办？	1.0
糖尿病是否可以怀孕	请问糖尿病人出现脚趾发黑应该怎么办	0.0
乙肝携带者通过性生活可以传播	乙肝通过什么途径传染，性生活会传染吗	1.0
乙肝患者，肾癌切除患者现有高血压病，请问医生吃什么降压药最好。谢了	乙肝患者同时有轻度高血压，用什么降压药好？	1.0
看自己是否为糖尿病	糖尿病餐后多少时间为空腹	0.0
乳腺癌一定要切除乳房么	乳腺癌一定要切除乳房吗	1.0
1型糖尿病在未来有望治愈吗？或者国外的	一型糖尿病能治疗好吗	1.0
糖尿病口服药好还是打针好	孕妇检查糖耐量前要注意什么	0.0
艾滋病容易得吗	冯我想问下艾滋病容易得吗	1.0
高血压会导致单只脚有抽筋的感觉吗	高血压为何会一直抽筋	1.0
